 41.0525 1 604 T15_188 2015
 51.5875 1 468 T15_194 2015
 47.92 1 65 T15_191 2015
 43.495 1 61 T15_172 2015
 53.2425 1 705 T15_034 2015
 43.3375 1 577 T15_090 2015
 43.79 1 632 T15_114 2015
 49.0675 1 700 T15_245 2015
 34.965 1 322 T15_186 2015
 50.7025 1 283 T15_012 2015
 53.3675 1 680 T15_027 2015
 56.6175 1 264 T15_254 2015
 51.16 1 615 T15_107 2015
 36.865 1 228 T15_130 2015
 48.01 1 262 T15_024 2015
 45.075 1 647 T15_171 2015
 47.655 1 569 T15_071 2015
 31.03 1 613 T15_176 2015
 29.98 1 332 T15_174 2015
 43.58 1 172 T15_197 2015
 55.535 1 45 T15_165 2015
 29.925 1 394 T15_094 2015
 48.855 1 415 T15_013 2015
 44.38 1 453 T15_187 2015
 45.5075 1 379 T15_018 2015
 55.745 1 11 T15_221 2015
 35.26 1 458 T15_137 2015
 51.88 1 329 T15_155 2015
 45.24 1 300 T15_211 2015
 56.0125 1 88 T15_028 2015
 51.5475 1 336 T15_193 2015
 39.4475 1 652 T15_190 2015
 53.815 1 255 T15_005 2015
 40.0975 1 257 T15_235 2015
 58.9575 1 460 T15_156 2015
 25.6925 1 110 T15_054 2015
 37.4425 1 235 T15_048 2015
 59.82 1 367 T15_150 2015
 54.9775 1 59 T15_153 2015
 50.87 1 144 T15_011 2015
 31.5575 1 406 T15_063 2015
 32.05 1 146 T15_241 2015
 35.515 1 719 T15_233 2015
 49.345 1 93 T15_208 2015
 34.0175 1 425 T15_239 2015
 52.59 1 549 T15_014 2015
 49.865 1 293 T15_029 2015
 33.555 1 583 T15_039 2015
 52.23 1 272 T15_204 2015
 31.3775 1 296 T15_050 2015
 26.78 1 501 T15_101 2015
 36.7825 1 679 T15_096 2015
 29.9025 1 424 T15_051 2015
 47.1125 1 77 T15_110 2015
 57.36 1 311 T15_198 2015
 56.71 1 319 T15_167 2015
 51.4975 1 315 T15_148 2015
 43.515 1 221 T15_111 2015
 30.64 1 55 T15_134 2015
 38.185 1 84 T15_078 2015
 40.255 1 358 T15_112 2015
 54.0075 1 35 T15_127 2015
 40.345 1 536 T15_045 2015
 32.6775 1 693 T15_226 2015
 53.9225 1 628 T15_164 2015
 33.66 1 670 T15_058 2015
 44.6075 1 686 T15_046 2015
 45.0475 1 201 T15_173 2015
 51.1225 1 483 T15_163 2015
 33.3075 1 220 T15_180 2015
 42.9175 1 356 T15_181 2015
 45.11 1 50 T15_184 2015
 34.295 1 169 T15_178 2015
 44.4675 1 185 T15_185 2015
 34.9175 1 304 T15_230 2015
 30.3325 1 97 T15_227 2015
 41.995 1 66 T15_122 2015
 47.825 1 450 T15_168 2015
 43.0025 1 588 T15_201 2015
 49.82 1 6 T15_202 2015
 57.9075 1 104 T15_246 2015
 36.47 1 417 T15_243 2015
 51.7675 1 618 T15_195 2015
 56.645 1 125 T15_253 2015
 51.7325 1 728 T15_249 2015
 50.565 1 278 T15_223 2015
 25.5375 1 132 T15_061 2015
 56.9875 1 214 T15_142 2015
 53.96 1 430 T15_070 2015
 36.8825 1 724 T15_252 2015
 47.845 1 206 T15_192 2015
 59.4975 1 552 T15_244 2015
 42.63 1 716 T15_072 2015
 53.5075 1 444 T15_200 2015
 39.195 1 440 T15_250 2015
 34.4675 1 532 T15_256 2015
 37.6525 1 660 T15_140 2015
 50.4225 1 538 T15_206 2015
 58.485 1 611 T15_157 2015
 57.9775 1 72 T15_160 2015
 59.3525 1 242 T15_247 2015
 40.2325 1 337 T15_124 2015
 57.745 1 114 T15_215 2015
 56.8225 1 521 T15_218 2015
 56.14 1 653 T15_121 2015
 27.02 1 435 T15_059 2015
 29.7675 1 454 T15_118 2015
 48.2675 1 190 T15_135 2015
 51.2475 1 523 T15_076 2015
 26.935 1 708 T15_053 2015
 59.925 1 623 T15_145 2015
 63.335 1 390 T15_006 2015
 60.2325 1 39 T15_146 2015
 49.235 1 186 T15_116 2015
 32.125 1 248 T15_055 2015
 48.9175 1 586 T15_040 2015
 55.2475 1 155 T15_099 2015
 52.82 1 69 T15_141 2015
 27.63 1 539 T15_064 2015
 53.3025 1 568 T15_213 2015
 51.8125 1 343 T15_143 2015
 43.775 1 385 T15_056 2015
 52.6775 1 530 T15_026 2015
 57.4775 1 198 T15_154 2015
 61.0825 1 27 T15_158 2015
 29.5625 1 506 T15_120 2015
 50.3 1 594 T15_220 2015
 32.4275 1 673 T15_077 2015
 39.0325 1 575 T15_232 2015
 34.4825 1 689 T15_065 2015
 44.335 1 434 T15_231 2015
 24.615 1 91 T15_047 2015
 38.0175 1 648 T15_119 2015
 30.3 1 237 T15_067 2015
 37.565 1 369 T15_100 2015
 43.6275 1 246 T15_036 2015
 30.5725 1 12 T15_069 2015
 56.975 1 387 T15_217 2015
 50.8375 1 94 T15_066 2015
 51.3175 1 253 T15_074 2015
 57.055 1 411 T15_224 2015
 35.6 1 545 T15_225 2015
 50.465 1 350 T15_162 2015
 58.0025 1 714 T15_214 2015
 37.9575 1 147 T15_049 2015
 30.33 1 142 T15_080 2015
 62.03 3 9 T17_627 2017
 63.04 3 298 T17_637 2017
 60.17 3 584 T17_666 2017
 35.2425 1 392 T15_236 2015
 28.7575 1 681 T15_257 2015
 53.955 1 216 T15_161 2015
 37.6575 1 402 T15_044 2015
 39.3475 1 202 T15_104 2015
 49.1225 1 268 T15_043 2015
 36.42 3 447 T17_629 2017
 51.07 3 525 T17_611 2017
 55.63 3 165 T17_619 2017
 63.44 3 592 T17_628 2017
 44.18 3 159 T17_638 2017
 60.64 3 726 T17_665 2017
 55.1425 1 429 T15_212 2015
 50.2625 1 163 T15_210 2015
 46.5075 1 323 T15_117 2015
 51.56 1 688 T15_207 2015
 30.7875 1 373 T15_068 2015
 45.3475 1 570 T15_219 2015
 54.5 3 520 T17_630 2017
 43.51 3 391 T17_612 2017
 49.61 3 238 T17_620 2017
 55.47 3 386 T17_631 2017
 58.54 3 92 T17_640 2017
 53.54 3 127 T17_664 2017
 53.5675 1 251 T15_216 2015
 33.41 1 87 T15_097 2015
 54.3325 1 382 T15_037 2015
 32.2925 1 273 T15_062 2015
 46.93 1 388 T15_075 2015
 60.36 3 617 T17_580 2017
 51.41 3 560 T17_654 2017
 55.51 3 256 T17_613 2017
 57.14 3 96 T17_621 2017
 63.74 3 250 T17_632 2017
 59.28 3 105 T17_671 2017
 37.68 3 399 T17_662 2017
 33.3675 1 62 T15_103 2015
 33.2325 1 498 T15_139 2015
 35.6725 1 649 T15_102 2015
 28.9475 1 7 T15_060 2015
 54.6975 1 139 T15_222 2015
 56.9125 1 281 T15_209 2015
 55.52 3 421 T17_655 2017
 55.6 3 118 T17_614 2017
 56.19 3 691 T17_622 2017
 56.55 3 112 T17_633 2017
 47.72 3 244 T17_670 2017
 48.13 3 533 T17_661 2017
 27.215 1 89 T15_258 2015
 54.885 1 301 T15_079 2015
 55.78 1 15 T15_010 2015
 39.83 1 405 T15_205 2015
 52.6675 1 289 T15_031 2015
 54.825 1 517 T15_038 2015
 56.85 3 292 T17_656 2017
 50.9 3 718 T17_615 2017
 55.69 3 542 T17_623 2017
 55.16 3 712 T17_634 2017
 56.96 3 170 T17_669 2017
 40.74 3 683 T17_660 2017
 57.2225 1 497 T15_151 2015
 31.7225 1 129 T15_042 2015
 31.735 1 17 T15_240 2015
 56.4275 1 364 T15_159 2015
 47.0575 1 526 T15_237 2015
 51.75 1 131 T15_203 2015
 55.04 3 154 T17_657 2017
 58.49 3 574 T17_616 2017
 54.98 3 409 T17_624 2017
 57.4 3 566 T17_635 2017
 57.71 3 307 T17_668 2017
 35.81 3 605 T17_659 2017
 55.1675 1 101 T15_016 2015
 55.5375 1 477 T15_144 2015
 58.4175 1 178 T15_147 2015
 47.5925 1 151 T15_030 2015
 59.25 3 467 T17_581 2017
 33.905 1 609 T15_138 2015
 59.26 3 22 T17_658 2017
 50.36 3 432 T17_617 2017
 53.13 3 276 T17_625 2017
 63.23 3 427 T17_636 2017
 40.1 3 706 T17_653 2017
 51.77 1 133 T15_229 2015
 43.9675 1 207 T15_123 2015
 37.0375 1 562 T15_052 2015
 63.07 3 335 T17_582 2017
 40.0625 1 285 T15_242 2015
 49.995 1 115 T15_073 2015
 51.16 3 676 T17_610 2017
 55.87 3 303 T17_618 2017
 60.52 3 137 T17_626 2017
 58.5 3 176 T17_701 2017
 62.05 3 510 T17_709 2017
 48.87 3 685 T17_430 2017
 48.02 3 108 T17_652 2017
 54.55 3 270 T17_644 2017
 35.93 3 149 T17_676 2017
 51.81 3 720 T17_684 2017
 55.18 3 41 T17_541 2017
 63.12 3 199 T17_533 2017
 35.19 3 352 T17_525 2017
 51.08 3 504 T17_517 2017
 61.34 3 518 T17_579 2017
 60.34 3 38 T17_702 2017
 51.05 3 607 T17_710 2017
 55.11 3 606 T17_429 2017
 34.04 3 247 T17_651 2017
 56.93 3 403 T17_643 2017
 42.7 3 19 T17_677 2017
 34.8 3 576 T17_685 2017
 53.14 3 179 T17_540 2017
 54.52 3 330 T17_532 2017
 65.37 3 485 T17_524 2017
 61.07 3 317 T17_699 2017
 63.01 3 694 T17_691 2017
 60.05 3 622 T17_703 2017
 55.4 3 456 T17_711 2017
 39.32 3 23 T17_428 2017
 58.01 3 383 T17_650 2017
 62.39 3 537 T17_642 2017
 53.39 3 600 T17_678 2017
 55.64 3 662 T17_547 2017
 61.26 3 86 T17_539 2017
 55.88 3 461 T17_531 2017
 53.25 3 629 T17_523 2017
 55 3 448 T17_698 2017
 59.43 3 98 T17_690 2017
 59.05 3 475 T17_704 2017
 58.72 3 325 T17_712 2017
 47.26 3 156 T17_427 2017
 41.46 3 312 T17_649 2017
 45.88 3 687 T17_641 2017
 35.94 3 451 T17_679 2017
 57.65 3 71 T17_546 2017
 55.52 3 231 T17_538 2017
 61.61 3 612 T17_530 2017
 44.7 3 47 T17_522 2017
 62.62 3 595 T17_697 2017
 46.15 3 29 T17_689 2017
 56.45 3 341 T17_705 2017
 49.88 3 189 T17_713 2017
 45.39 3 295 T17_426 2017
 51.4 3 443 T17_648 2017
 60.33 3 702 T17_672 2017
 51.81 3 527 T17_680 2017
 50.71 3 215 T17_545 2017
 57.79 3 368 T17_537 2017
 63.4 3 515 T17_529 2017
 51.07 3 183 T17_521 2017
 60.09 3 13 T17_696 2017
 58.75 3 167 T17_688 2017
 59.08 3 212 T17_706 2017
 49.23 3 267 T17_433 2017
 33.68 3 423 T17_425 2017
 48.69 3 587 T17_647 2017
 35.96 3 555 T17_673 2017
 61.19 3 393 T17_681 2017
 58.39 3 345 T17_544 2017
 32.64 3 499 T17_536 2017
 63.73 3 665 T17_528 2017
 45.63 3 321 T17_520 2017
 62.57 3 141 T17_695 2017
 31.81 3 305 T17_687 2017
 59.36 3 68 T17_707 2017
 42.96 3 400 T17_432 2017
 61.21 3 338 T17_724 2017
 53.5 3 2 T17_646 2017
 29.78 3 419 T17_674 2017
 42.87 3 259 T17_682 2017
 45.77 3 479 T17_543 2017
 56.99 3 645 T17_535 2017
 60.53 3 75 T17_527 2017
 50.18 3 233 T17_519 2017
 61.52 3 279 T17_694 2017
 31.55 3 436 T17_686 2017
 59.71 3 658 T17_708 2017
 57.08 3 535 T17_431 2017
 53.24 3 471 T17_723 2017
 56.79 3 130 T17_645 2017
 35.2 3 287 T17_675 2017
 35.59 3 119 T17_683 2017
 58.98 3 625 T17_542 2017
 57.17 3 60 T17_534 2017
 49.22 3 218 T17_526 2017
 41.58 3 370 T17_518 2017
 61.14 3 412 T17_693 2017
 50.97 3 313 T17_700 2017
 47.11 3 106 T17_441 2017
 49.35 3 306 T17_457 2017
 49.45 3 709 T17_492 2017
 50.47 3 620 T17_722 2017
 61.23 3 54 T17_714 2017
 58.57 3 37 T17_560 2017
 56.98 3 24 T17_497 2017
 48.34 3 590 T17_486 2017
 41.66 3 164 T17_477 2017
 41.39 3 318 T17_469 2017
 34.08 3 266 T17_663 2017
 51.29 3 703 T17_442 2017
 39.08 3 556 T17_443 2017
 43.43 3 168 T17_458 2017
 49.25 3 563 T17_493 2017
 56.36 3 36 T17_721 2017
 61.77 3 192 T17_552 2017
 60.44 3 621 T17_561 2017
 45.98 3 8 T17_485 2017
 54.1 3 302 T17_476 2017
 44.13 3 449 T17_468 2017
 47.81 3 128 T17_434 2017
 48.44 3 420 T17_444 2017
 41.7 3 20 T17_447 2017
 40.87 3 30 T17_459 2017
 48.31 3 426 T17_494 2017
 47.54 3 174 T17_720 2017
 53.33 3 56 T17_553 2017
 58.97 3 472 T17_562 2017
 42.82 3 668 T17_509 2017
 51.55 3 134 T17_484 2017
 47.76 3 431 T17_475 2017
 55.95 3 596 T17_467 2017
 52.81 3 727 T17_435 2017
 47.91 3 288 T17_445 2017
 34.66 3 261 T17_452 2017
 55.46 3 100 T17_460 2017
 61.27 3 297 T17_495 2017
 59.77 3 81 T17_719 2017
 58.54 3 640 T17_554 2017
 57.93 3 340 T17_563 2017
 53.34 3 616 T17_511 2017
 46.97 3 274 T17_483 2017
 61.22 3 571 T17_474 2017
 49.33 3 14 T17_466 2017
 49.56 3 585 T17_436 2017
 36.45 3 150 T17_446 2017
 37.39 3 121 T17_453 2017
 57.97 3 696 T17_461 2017
 57.06 3 157 T17_496 2017
 52.48 3 226 T17_718 2017
 53.59 3 495 T17_555 2017
 37.48 3 209 T17_564 2017
 42.4 3 203 T17_514 2017
 42.77 3 407 T17_482 2017
 56.27 3 717 T17_473 2017
 41.02 3 143 T17_465 2017
 51.62 3 441 T17_437 2017
 41.38 3 603 T17_448 2017
 46.47 3 722 T17_454 2017
 49.35 3 540 T17_481 2017
 50.28 3 608 T17_498 2017
 46.13 3 362 T17_717 2017
 61.22 3 365 T17_556 2017
 46.14 3 67 T17_565 2017
 39.94 3 177 T17_489 2017
 46.76 3 116 T17_472 2017
 54.08 3 282 T17_464 2017
 48.34 3 310 T17_438 2017
 41.37 3 452 T17_449 2017
 49.25 3 578 T17_455 2017
 54.39 3 690 T17_480 2017
 60.5 3 457 T17_499 2017
 55.21 3 494 T17_716 2017
 60.18 3 83 T17_558 2017
 40.87 3 656 T17_566 2017
 56.41 3 314 T17_488 2017
 38.65 3 610 T17_479 2017
 55.68 3 254 T17_471 2017
 59.96 3 414 T17_463 2017
 54.8 3 171 T17_439 2017
 48.88 3 529 T17_450 2017
 54.56 3 437 T17_456 2017
 56.85 3 249 T17_490 2017
 39.83 3 455 T17_500 2017
 46.6 3 636 T17_715 2017
 59.05 3 672 T17_559 2017
 32.82 3 111 T17_491 2017
 50.53 3 446 T17_487 2017
 55.85 3 26 T17_478 2017
 53.15 3 389 T17_470 2017
 47.62 3 548 T17_462 2017
 45.22 3 245 T17_440 2017
 43.27 3 395 T17_451 2017
 59.29 2 593 T16_349 2016
 52.52 3 187 T17_502 2017
 45.3 3 466 T17_512 2017
 54.08 3 229 T17_557 2017
 58.69 3 492 T17_574 2017
 47.19 3 284 T17_606 2017
 60.82 3 516 T17_598 2017
 58.33 3 184 T17_590 2017
 64.85 2 410 T16_345 2016
 50.37 2 10 T16_348 2016
 55.02 2 299 T16_358 2016
 49.17 2 162 T16_359 2016
 56.08 3 51 T17_503 2017
 52.01 3 334 T17_513 2017
 34.08 3 508 T17_567 2017
 62.66 3 361 T17_575 2017
 42.3 3 416 T17_605 2017
 61.08 3 666 T17_597 2017
 60.52 3 90 T17_589 2017
 63.68 2 428 T16_357 2016
 54.64 2 4 T16_367 2016
 63.54 2 567 T16_356 2016
 53.38 3 633 T17_504 2017
 31.23 3 63 T17_515 2017
 37.19 3 372 T17_568 2017
 60.44 3 224 T17_576 2017
 37.04 3 550 T17_604 2017
 57.31 3 76 T17_596 2017
 61.93 3 234 T17_588 2017
 61.51 2 404 T16_364 2016
 65.19 2 271 T16_365 2016
 61.13 3 490 T17_505 2017
 32.86 3 650 T17_516 2017
 44.43 3 236 T17_569 2017
 62.7 3 79 T17_577 2017
 45.64 3 698 T17_603 2017
 58.72 3 219 T17_595 2017
 60.59 3 371 T17_587 2017
 52.14 2 294 T16_377 2016
 41.22 2 308 T16_389 2016
 56.07 3 359 T17_506 2017
 31.51 3 511 T17_548 2017
 49.91 3 324 T17_570 2017
 60.12 3 669 T17_578 2017
 38.13 3 102 T17_602 2017
 53.92 3 354 T17_594 2017
 58.73 3 505 T17_586 2017
 67.36 2 265 T16_384 2016
 59.41 2 725 T16_386 2016
 63.24 2 148 T16_397 2016
 53.97 2 18 T16_398 2016
 59.42 2 200 T16_291 2016
 33.24 3 223 T17_507 2017
 49.52 3 375 T17_549 2017
 41.17 3 188 T17_571 2017
 55.04 3 598 T17_609 2017
 57.37 3 241 T17_601 2017
 62.27 3 486 T17_593 2017
 52.39 3 651 T17_585 2017
 58.99 2 286 T16_396 2016
 35.73 2 277 T16_346 2016
 30.46 3 78 T17_508 2017
 43.64 3 459 T17_550 2017
 42.52 3 52 T17_572 2017
 55.59 3 16 T17_608 2017
 61.68 3 380 T17_600 2017
 51.5 3 630 T17_592 2017
 53.55 3 64 T17_584 2017
 43.55 2 44 T16_404 2016
 63.44 2 349 T16_407 2016
 54.78 2 496 T16_418 2016
 57.74 2 366 T16_419 2016
 55.16 2 70 T16_420 2016
 35.62 3 33 T17_510 2017
 34.21 3 327 T17_551 2017
 59.21 3 634 T17_573 2017
 61.6 3 145 T17_607 2017
 57.58 3 48 T17_591 2017
 63.66 3 204 T17_583 2017
 58.95 2 197 T16_415 2016
 50.77791664 0 342 T6166_06 0
 39.29277358 0 25 T6363_02 0
 34.30047502 0 158 T6374_23 0
 53.15 2 117 T16_352 2016
 63.57 2 113 T16_354 2016
 54.27 2 138 T16_347 2016
 50.37062093 0 514 T6335_18 0
 53.16161692 0 528 T6413_02 0
 45.20824203 0 377 T6492_03 0
 35.1291797 0 661 T5051_13 0
 52.94221135 0 547 T6055_04 0
 52.52604977 0 58 T6091_07 0
 49.63744417 0 507 T6059_01 0
 53.9 2 561 T16_375 2016
 56.35830639 0 46 T6408_01 0
 48.27058578 0 534 T5993_30 0
 49.3653146 0 43 ET6001_02 0
 50.52524071 0 643 T5233_07 0
 44.2930555 0 602 T6462_03 0
 49.90599735 0 136 T5343_05 0
 36.74921784 0 572 T5653_11 0
 50.82063096 0 49 T5940_12 0
 61.61 2 122 T16_371 2016
 47.84957446 0 519 T6064_14 0
 53.74998291 0 153 T6218_01 0
 51.57752324 0 614 ET5999_11 0
 49.55140858 0 21 GRAVITY 0
 54.78231635 0 445 T5939_01 0
 55.49787388 0 655 T5211_97 0
 40.34666345 0 348 T5477_30 0
 44.70162386 0 351 ET6123_89 0
 38.13936945 0 503 T6492_04 0
 53.07 2 557 T16_381 2016
 38.18 2 704 T16_382 2016
 59.73 2 398 T16_383 2016
 54.65 2 422 T16_376 2016
 43.08213251 0 320 SPUNTA 0
 47.11302758 0 601 T6040_01 0
 48.15181007 0 491 T6335_03 0
 46.26202709 0 166 ET6198_173 0
 40.95889869 0 582 T5807_04 0
 51.81388392 0 140 T6390_40 0
 54.74831909 0 487 ANTARCTICA 0
 51.93135536 0 28 T6423_14 0
 60.75 2 290 T16_310 2016
 49.38 2 401 T16_392 2016
 64.63 2 701 T16_393 2016
 63.9 2 126 T16_385 2016
 40.86839537 0 678 T5822_10 0
 33.94931815 0 353 T5845_01 0
 34.2254426 0 464 T5339_12 0
 52.63864905 0 1 T6091_09 0
 39.14602204 0 553 T8080_01 0
 32.3887351 0 711 T6224_08 0
 49.93502828 0 573 T6374_12 0
 49.37991511 0 258 T6492_02 0
 65.07 2 208 T16_402 2016
 35.14 2 418 T16_395 2016
 53.16479946 0 646 ET6198_14 0
 40.59794603 0 597 T5572_26 0
 50.78657327 0 252 T5472_06 0
 52.43342078 0 109 T5049A_09 0
 46.93823032 0 565 T5699_27 0
 38.56100793 0 194 T5080_06 0
 50.99334202 0 442 T6377_06 0
 40.02786975 0 316 IMAGINE 0
 64.58 2 713 T16_355 2016
 62.97 2 328 T16_414 2016
 64.2 2 482 T16_406 2016
 50.51232323 0 667 T6191_09 0
 45.9170265 0 82 T6049_08 0
 44.78362551 0 715 T6007_10 0
 50.22755658 0 210 T5600_35 0
 31.65647525 0 481 T5626_10 0
 33.93384181 0 42 T7316_04 0
 38.17172723 0 522 T5865_01 0
 30.05072252 0 599 T4164_05 0
 67.07 2 344 T16_422 2016
 44.93 2 554 T16_394 2016
 50.54725928 0 339 T6126_10 0
 42.28565804 0 180 T6072_01 0
 53.2320281 0 107 T6374_29 0
 46.18542125 0 657 T5763_06 0
 48.80293017 0 462 T6166_05 0
 35.7299722 0 161 T5821_11 0
 32.72464075 0 682 FANDANGO 0
 47.25238928 0 5 T5704_14 0
 37.45336316 0 541 T7315_3_01 0
 44.27892764 0 227 T6276_10 0
 51.62913672 0 213 T6379_01 0
 54.83876438 0 152 SETANTA 0
 34.16371914 0 476 T2472_35 0
 55.40589869 0 196 T6091_17 0
 47.79208166 0 384 ET6198_122 0
 36.18636618 0 103 T5269_33 0
 37.51073902 0 674 T2707_01 0
 52.90767629 0 160 T5677_09 0
 38.35282685 0 624 TORNADO 0
 46.38106683 0 360 T5820_12 0
 55.96108162 0 707 T5661_38 0
 46.69085711 0 591 ET6123_82 0
 39.03018319 0 637 DESIREE 0
 46.93744853 0 478 T5820_13 0
 53.77363769 0 243 T6223_04 0
 53.80109702 0 684 T5690A_31 0
 46.74287382 0 677 T6198_01 0
 42.5392102 0 269 T5773_08 0
 50.69652096 0 659 T6225_02 0
 50.18334787 0 639 T5821_05 0
 52.17050531 0 675 T5937_08 0
 41.38166851 0 205 T5822_09 0
 37.71830287 0 309 T6294_02 0
 38.77992147 0 559 T5653_08 0
 32.66438352 0 95 T5608_30 0
 27.88711764 0 664 T5384_02 0
 52.9751482 0 85 T6364_02 0
